# cam_id width height fx fy cx cy k1 k2 p1 p2 cam_name qvecw qvecx qvecy qvecz tvecx tvecy tvecz
25 1280 720 1113.1989867251543 1108.7413168407036 686.1383609538076 309.7347904693656 -0.391286770678771 0.13090344435099058 -0.0006860301399205735 0.0005117603594084016 brics-sbc-015_cam0 -0.032340786893622506 0.957713870774667 0.02920755922604124 0.2844031183249634 -0.7276277616573451 0.4076754185609948 0.7221354760295386
26 1280 720 995.9858319719041 991.2107617293343 580.7496729745075 346.6945892767787 -0.397974595556896 0.152353624232396 0.0038109251585428834 0.004939099987636195 brics-sbc-015_cam1 -0.07706232024711432 0.9927389135459106 -0.012490842725070297 -0.09151408185538308 -0.3066419309597296 0.33718767312710274 1.049205885956988
27 1280 720 1062.3899470610986 1069.157564470749 702.877994086953 267.6027775119948 -0.4062380453688125 0.20323672775807128 0.0033632158231159406 -0.002630270910065999 brics-sbc-016_cam0 -0.13479005953086434 0.8640799598340138 0.10817170279498325 -0.47275400112463256 0.10906497513428728 0.3606238766552603 1.4434867046050084
28 1280 720 1037.509636696406 1036.5244189448072 671.0367806648007 340.02823028626295 -0.40476380108700016 0.1494965397224395 -0.0005785973162205557 -0.00042722531330974614 brics-sbc-017_cam0 0.2291681181566877 -0.6608438426310862 -0.23195834049853478 0.675990175631472 0.517671682496177 0.032574872911887695 1.2258489548834397
29 1280 720 1060.0252137575433 1058.6260494523178 636.4078672331485 387.1264796919984 -0.4034668145966152 0.16670453004516544 -0.004241791947077135 0.00403854601837521 brics-sbc-017_cam1 0.20510013523698814 -0.5345274283456812 -0.16938038608128453 0.8021998801314276 0.621315506602096 0.20006899538498785 1.0767674347651794
30 1280 720 1094.0979525113596 1094.2736515271954 734.565570675599 303.6408095190948 -0.4604578185473472 0.3378072181045627 -0.0002796994980624479 -0.009190147507163758 brics-sbc-018_cam0 0.19699855232790153 0.7089887798924854 -0.19853442154151135 -0.6473874912526911 0.4054899669966737 0.6921591263898752 0.7546575843595599
31 1280 720 1077.3516187220453 1079.963832966392 728.737872756587 341.04725735234877 -0.4097437677358864 0.2348893535490496 -0.005259160467961864 -0.005214966996425253 brics-sbc-018_cam1 0.1672959986204807 0.8634246644437623 -0.12069001030260396 -0.46037356471555785 0.14442816138401243 0.6655374797196436 1.0760885372597404
32 1280 720 1111.6683504041303 1109.182618474629 667.4178849578385 391.03605693735074 -0.45001205508699627 0.26705982563019953 -0.0009946001617586581 -0.0007192536737506284 brics-sbc-019_cam0 -0.1436083821104296 -0.5267471399429542 0.1977343803638548 0.8141346313550757 0.5464895385553984 0.5619532476061934 0.6232930320004884
33 1280 720 1070.9699886181463 1064.8144209139543 660.9637798660362 346.9146022689535 -0.40843938559201376 0.15986182992491577 0.00023248097057990445 -0.0004954311747148374 brics-sbc-019_cam1 0.015554751477986163 -0.47162273732604293 -0.08386058891383716 0.8776659073762481 0.6722886319749196 0.39905675869522067 0.7611152982139208
35 1280 720 1030.5174239192118 1026.3882658681055 651.4001583933468 372.37423071263004 -0.43652707146769865 0.20185649761369923 0.000971711089022175 -0.0030626450686824396 brics-sbc-020_cam1 -0.22871475249109322 0.8482124459911221 0.044991897985671776 -0.4756058636879306 0.19936095716584687 -0.1240316886544312 1.2794553066108116
36 1280 720 1055.1507850510618 1050.8502729096074 696.9604793384495 336.11504964178147 -0.3907284222570376 0.12854383478627165 1.5968406201767938e-05 -0.0013015913922060681 brics-sbc-021_cam0 0.32955326893566855 -0.6083092372864539 -0.38786698755237115 0.6090268587942869 0.45867192924254135 -0.21590514298920307 1.2305346746471963
37 1280 720 1061.2345855713347 1059.7062814373717 663.6248111212491 307.9552119115595 -0.38699251828096837 0.1398843680118206 0.0034691220095994964 -0.0010084640675947385 brics-sbc-021_cam1 -0.39646874416151806 0.8352857926598717 0.15827430034750248 -0.34649592397756623 -0.0074090840476469765 -0.2720966827589394 1.4502916910798196
